timestamp,ip,usuario,sucesso,localizacao,tentativas_intervalo,origem_confiavel,tipo
2026-01-18 14:25:03.329182,203.0.113.10,guest,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:03.829182,203.0.113.10,administrator,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:04.329182,203.0.113.10,user,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:04.829182,203.0.113.10,admin,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:05.329182,203.0.113.10,user,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:05.829182,203.0.113.10,guest,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:06.329182,203.0.113.10,guest,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:06.829182,203.0.113.10,user,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:07.329182,203.0.113.10,user,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:07.829182,203.0.113.10,user,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:08.329182,203.0.113.10,root,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:08.829182,203.0.113.10,root,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:09.329182,203.0.113.10,root,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:09.829182,203.0.113.10,root,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:10.329182,203.0.113.10,guest,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:10.829182,203.0.113.10,administrator,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:11.329182,203.0.113.10,user,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:11.829182,203.0.113.10,admin,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:12.329182,203.0.113.10,root,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:12.829182,203.0.113.10,administrator,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:13.329182,203.0.113.10,administrator,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:13.829182,203.0.113.10,guest,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:14.329182,203.0.113.10,guest,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:14.829182,203.0.113.10,root,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:15.329182,203.0.113.10,root,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:15.829182,203.0.113.10,guest,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:16.329182,203.0.113.10,administrator,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:16.829182,203.0.113.10,administrator,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:17.329182,203.0.113.10,admin,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:17.829182,203.0.113.10,admin,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:18.329182,203.0.113.10,guest,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:18.829182,203.0.113.10,administrator,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:19.329182,203.0.113.10,user,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:19.829182,203.0.113.10,admin,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:20.329182,203.0.113.10,administrator,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:20.829182,203.0.113.10,root,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:21.329182,203.0.113.10,administrator,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:21.829182,203.0.113.10,guest,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:22.329182,203.0.113.10,guest,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:22.829182,203.0.113.10,administrator,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:23.329182,203.0.113.10,root,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:23.829182,203.0.113.10,administrator,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:24.329182,203.0.113.10,user,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:24.829182,203.0.113.10,root,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:25.329182,203.0.113.10,guest,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:25.829182,203.0.113.10,guest,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:26.329182,203.0.113.10,admin,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:26.829182,203.0.113.10,root,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:27.329182,203.0.113.10,root,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:27.829182,203.0.113.10,root,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:28.329182,203.0.113.10,guest,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:28.829182,203.0.113.10,guest,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:29.329182,203.0.113.10,user,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:29.829182,203.0.113.10,administrator,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:30.329182,203.0.113.10,administrator,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:30.829182,203.0.113.10,user,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:31.329182,203.0.113.10,root,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:31.829182,203.0.113.10,guest,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:32.329182,203.0.113.10,guest,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:32.829182,203.0.113.10,administrator,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:33.329182,203.0.113.10,user,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:33.829182,203.0.113.10,guest,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:34.329182,203.0.113.10,root,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:34.829182,203.0.113.10,administrator,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:35.329182,203.0.113.10,administrator,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:35.829182,203.0.113.10,user,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:36.329182,203.0.113.10,admin,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:36.829182,203.0.113.10,guest,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:37.329182,203.0.113.10,admin,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:37.829182,203.0.113.10,admin,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:38.329182,203.0.113.10,user,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:38.829182,203.0.113.10,administrator,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:39.329182,203.0.113.10,user,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:39.829182,203.0.113.10,guest,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:40.329182,203.0.113.10,admin,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:40.829182,203.0.113.10,administrator,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:41.329182,203.0.113.10,admin,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:41.829182,203.0.113.10,user,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:42.329182,203.0.113.10,guest,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:42.829182,203.0.113.10,root,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:43.329182,203.0.113.10,guest,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:43.829182,203.0.113.10,admin,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:44.329182,203.0.113.10,root,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:44.829182,203.0.113.10,guest,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:45.329182,203.0.113.10,guest,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:45.829182,203.0.113.10,administrator,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:46.329182,203.0.113.10,user,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:46.829182,203.0.113.10,guest,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:47.329182,203.0.113.10,administrator,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:47.829182,203.0.113.10,administrator,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:48.329182,203.0.113.10,root,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:48.829182,203.0.113.10,admin,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:49.329182,203.0.113.10,admin,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:49.829182,203.0.113.10,administrator,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:50.329182,203.0.113.10,user,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:50.829182,203.0.113.10,user,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:51.329182,203.0.113.10,user,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:51.829182,203.0.113.10,admin,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:52.329182,203.0.113.10,user,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:52.829182,203.0.113.10,administrator,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:53.329182,203.0.113.10,admin,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:53.829182,203.0.113.10,root,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:54.329182,203.0.113.10,admin,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:54.829182,203.0.113.10,administrator,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:55.329182,203.0.113.10,user,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:55.829182,203.0.113.10,admin,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:56.329182,203.0.113.10,admin,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:56.829182,203.0.113.10,administrator,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:25:57.329182,203.0.113.10,root,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:57.829182,203.0.113.10,guest,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:58.329182,203.0.113.10,admin,0,Proxy,148,0,ataque_rapido
2026-01-18 14:25:58.829182,203.0.113.10,root,0,VPN,148,0,ataque_rapido
2026-01-18 14:25:59.329182,203.0.113.10,administrator,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:25:59.829182,203.0.113.10,administrator,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:26:00.329182,203.0.113.10,administrator,0,VPN,148,0,ataque_rapido
2026-01-18 14:26:00.829182,203.0.113.10,guest,0,Proxy,148,0,ataque_rapido
2026-01-18 14:26:01.329182,203.0.113.10,root,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:26:01.829182,203.0.113.10,administrator,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:26:02.329182,203.0.113.10,guest,0,VPN,148,0,ataque_rapido
2026-01-18 14:26:02.829182,203.0.113.10,administrator,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:26:03.329182,203.0.113.10,root,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:26:03.829182,203.0.113.10,guest,0,Proxy,148,0,ataque_rapido
2026-01-18 14:26:04.329182,203.0.113.10,user,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:26:04.829182,203.0.113.10,root,0,VPN,148,0,ataque_rapido
2026-01-18 14:26:05.329182,203.0.113.10,guest,0,VPN,148,0,ataque_rapido
2026-01-18 14:26:05.829182,203.0.113.10,administrator,0,VPN,148,0,ataque_rapido
2026-01-18 14:26:06.329182,203.0.113.10,administrator,0,VPN,148,0,ataque_rapido
2026-01-18 14:26:06.829182,203.0.113.10,root,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:26:07.329182,203.0.113.10,admin,0,VPN,148,0,ataque_rapido
2026-01-18 14:26:07.829182,203.0.113.10,administrator,0,Proxy,148,0,ataque_rapido
2026-01-18 14:26:08.329182,203.0.113.10,root,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:26:08.829182,203.0.113.10,root,0,Proxy,148,0,ataque_rapido
2026-01-18 14:26:09.329182,203.0.113.10,user,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:26:09.829182,203.0.113.10,root,0,VPN,148,0,ataque_rapido
2026-01-18 14:26:10.329182,203.0.113.10,root,0,Proxy,148,0,ataque_rapido
2026-01-18 14:26:10.829182,203.0.113.10,admin,0,Proxy,148,0,ataque_rapido
2026-01-18 14:26:11.329182,203.0.113.10,root,0,Tor Exit Node,148,0,ataque_rapido
2026-01-18 14:26:11.829182,203.0.113.10,root,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:26:12.329182,203.0.113.10,admin,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:26:12.829182,203.0.113.10,user,0,Desconhecido,148,0,ataque_rapido
2026-01-18 14:26:59.329182,192.168.1.87,fernanda,1,EUA,3,1,normal
2026-01-18 14:27:59.329182,192.168.1.5,diana,1,Brasil,3,1,normal
2026-01-18 14:27:59.329182,192.168.1.30,carlos,1,Portugal,2,1,normal
2026-01-18 14:29:59.329182,192.168.1.78,carlos,1,Portugal,2,1,normal
2026-01-18 14:29:59.329182,192.168.1.38,bob,0,EUA,3,1,normal
2026-01-18 14:30:59.329182,192.168.1.1,bob,1,Portugal,3,1,normal
2026-01-18 14:31:59.329182,192.168.1.68,diana,1,Brasil,1,1,normal
2026-01-18 14:31:59.329182,192.168.1.15,fernanda,1,Portugal,2,1,normal
2026-01-18 14:33:59.329182,192.168.1.2,alice,1,EUA,3,1,normal
2026-01-18 14:33:59.329182,192.168.1.68,bob,1,EUA,2,1,normal
2026-01-18 14:34:59.329182,192.168.1.10,bob,0,EUA,1,1,normal
2026-01-18 14:34:59.329182,192.168.1.82,eduardo,1,EUA,3,1,normal
2026-01-18 14:35:59.329182,192.168.1.76,fernanda,0,Brasil,2,1,normal
2026-01-18 14:37:59.329182,192.168.1.15,eduardo,1,Canadá,1,1,normal
2026-01-18 14:38:59.329182,192.168.1.19,alice,1,Portugal,1,1,normal
2026-01-18 14:41:59.329182,192.168.1.12,bob,1,EUA,3,1,normal
2026-01-18 14:42:59.329182,192.168.1.5,fernanda,1,Canadá,1,1,normal
2026-01-18 14:44:59.329182,192.168.1.1,bob,1,Canadá,1,1,normal
2026-01-18 14:45:59.329182,192.168.1.87,eduardo,1,Portugal,2,1,normal
2026-01-18 14:46:59.329182,192.168.1.93,bob,1,Portugal,2,1,normal
2026-01-18 14:50:59.329182,192.168.1.51,alice,1,Portugal,2,1,normal
2026-01-18 14:50:59.329182,192.168.1.4,carlos,1,Canadá,1,1,normal
2026-01-18 14:51:59.329182,192.168.1.13,bob,0,Portugal,1,1,normal
2026-01-18 14:52:59.329182,192.168.1.4,alice,1,EUA,3,1,normal
2026-01-18 14:53:59.329182,192.168.1.8,diana,1,Brasil,2,1,normal
2026-01-18 14:54:59.329182,192.168.1.84,carlos,1,Canadá,1,1,normal
2026-01-18 14:55:59.329182,192.168.1.5,eduardo,1,Canadá,1,1,normal
2026-01-18 14:55:59.329182,192.168.1.64,bob,1,Canadá,1,1,normal
2026-01-18 14:55:59.329182,192.168.1.54,carlos,1,Portugal,3,1,normal
2026-01-18 14:55:59.329182,192.168.1.80,alice,1,Canadá,2,1,normal
2026-01-18 14:56:59.329182,192.168.1.1,fernanda,1,Portugal,1,1,normal
2026-01-18 14:58:59.329182,192.168.1.46,fernanda,1,EUA,1,1,normal
2026-01-18 15:00:59.329182,192.168.1.57,diana,1,Portugal,3,1,normal
2026-01-18 15:02:59.329182,192.168.1.78,eduardo,1,Brasil,3,1,normal
2026-01-18 15:02:59.329182,192.168.1.61,eduardo,1,Portugal,2,1,normal
2026-01-18 15:04:59.329182,192.168.1.65,alice,1,Brasil,1,1,normal
2026-01-18 15:04:59.329182,192.168.1.25,eduardo,0,Brasil,1,1,normal
2026-01-18 15:05:59.329182,192.168.1.30,alice,1,EUA,3,1,normal
2026-01-18 15:08:59.329182,192.168.1.91,diana,1,Portugal,1,1,normal
2026-01-18 15:10:59.329182,192.168.1.39,fernanda,1,Canadá,1,1,normal
2026-01-18 15:10:59.329182,192.168.1.94,fernanda,1,Brasil,1,1,normal
2026-01-18 15:13:59.329182,192.168.1.5,eduardo,1,Portugal,3,1,normal
2026-01-18 15:13:59.329182,192.168.1.17,bob,1,Portugal,3,1,normal
2026-01-18 15:14:59.329182,192.168.1.53,diana,1,EUA,2,1,normal
2026-01-18 15:16:59.329182,192.168.1.41,fernanda,1,Portugal,1,1,normal
2026-01-18 15:19:59.329182,192.168.1.99,fernanda,1,EUA,3,1,normal
2026-01-18 15:19:59.329182,192.168.1.84,eduardo,0,Portugal,2,1,normal
2026-01-18 15:21:59.329182,192.168.1.84,carlos,1,Canadá,3,1,normal
2026-01-18 15:21:59.329182,192.168.1.7,diana,1,Portugal,2,1,normal
2026-01-18 15:25:59.329182,203.0.113.12,root,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:25:59.329182,192.168.1.31,bob,1,EUA,1,1,normal
2026-01-18 15:25:59.829182,203.0.113.12,root,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:00.329182,203.0.113.12,guest,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:00.829182,203.0.113.12,admin,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:01.329182,203.0.113.12,root,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:01.829182,203.0.113.12,root,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:02.329182,203.0.113.12,user,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:02.829182,203.0.113.12,user,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:03.329182,203.0.113.12,root,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:03.829182,203.0.113.12,guest,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:04.329182,203.0.113.12,admin,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:04.829182,203.0.113.12,root,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:05.329182,203.0.113.12,guest,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:05.829182,203.0.113.12,root,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:06.329182,203.0.113.12,admin,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:06.829182,203.0.113.12,administrator,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:07.329182,203.0.113.12,user,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:07.829182,203.0.113.12,guest,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:08.329182,203.0.113.12,administrator,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:08.829182,203.0.113.12,root,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:09.329182,203.0.113.12,admin,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:09.829182,203.0.113.12,administrator,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:10.329182,203.0.113.12,guest,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:10.829182,203.0.113.12,administrator,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:11.329182,203.0.113.12,administrator,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:11.829182,203.0.113.12,admin,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:12.329182,203.0.113.12,admin,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:12.829182,203.0.113.12,user,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:13.329182,203.0.113.12,administrator,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:13.829182,203.0.113.12,user,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:14.329182,203.0.113.12,user,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:14.829182,203.0.113.12,user,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:15.329182,203.0.113.12,guest,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:15.829182,203.0.113.12,user,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:16.329182,203.0.113.12,guest,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:16.829182,203.0.113.12,user,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:17.329182,203.0.113.12,guest,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:17.829182,203.0.113.12,administrator,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:18.329182,203.0.113.12,guest,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:18.829182,203.0.113.12,user,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:19.329182,203.0.113.12,user,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:19.829182,203.0.113.12,administrator,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:20.329182,203.0.113.12,root,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:20.829182,203.0.113.12,administrator,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:21.329182,203.0.113.12,administrator,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:21.829182,203.0.113.12,admin,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:22.329182,203.0.113.12,guest,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:22.829182,203.0.113.12,root,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:23.329182,203.0.113.12,guest,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:23.829182,203.0.113.12,administrator,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:24.329182,203.0.113.12,user,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:24.829182,203.0.113.12,root,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:25.329182,203.0.113.12,user,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:25.829182,203.0.113.12,admin,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:26.329182,203.0.113.12,guest,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:26.829182,203.0.113.12,guest,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:27.329182,203.0.113.12,admin,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:27.829182,203.0.113.12,administrator,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:28.329182,203.0.113.12,root,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:28.829182,203.0.113.12,guest,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:29.329182,203.0.113.12,user,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:29.829182,203.0.113.12,user,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:30.329182,203.0.113.12,admin,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:30.829182,203.0.113.12,admin,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:31.329182,203.0.113.12,root,0,VPN,72,0,ataque_rapido
2026-01-18 15:26:31.829182,203.0.113.12,guest,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:32.329182,203.0.113.12,root,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:32.829182,203.0.113.12,user,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:33.329182,203.0.113.12,admin,0,Proxy,72,0,ataque_rapido
2026-01-18 15:26:33.829182,203.0.113.12,guest,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:34.329182,203.0.113.12,root,0,Tor Exit Node,72,0,ataque_rapido
2026-01-18 15:26:34.829182,203.0.113.12,guest,0,Desconhecido,72,0,ataque_rapido
2026-01-18 15:26:59.329182,192.168.1.86,diana,1,Brasil,2,1,normal
2026-01-18 15:28:59.329182,192.168.1.52,alice,1,EUA,1,1,normal
2026-01-18 15:32:59.329182,192.168.1.75,carlos,1,EUA,3,1,normal
2026-01-18 15:32:59.329182,192.168.1.28,bob,1,Canadá,1,1,normal
2026-01-18 15:33:59.329182,192.168.1.59,fernanda,1,Brasil,1,1,normal
2026-01-18 15:35:59.329182,192.168.1.25,diana,1,EUA,1,1,normal
2026-01-18 15:35:59.329182,192.168.1.87,diana,1,Brasil,1,1,normal
2026-01-18 15:37:59.329182,192.168.1.5,eduardo,1,Portugal,3,1,normal
2026-01-18 15:37:59.329182,192.168.1.78,fernanda,0,Brasil,1,1,normal
2026-01-18 15:38:59.329182,192.168.1.17,diana,1,Portugal,3,1,normal
2026-01-18 15:38:59.329182,192.168.1.62,bob,1,Portugal,2,1,normal
2026-01-18 15:41:59.329182,192.168.1.2,alice,1,Portugal,1,1,normal
2026-01-18 15:42:59.329182,192.168.1.55,alice,1,Portugal,1,1,normal
2026-01-18 15:42:59.329182,192.168.1.44,carlos,1,Brasil,2,1,normal
2026-01-18 15:43:59.329182,192.168.1.92,eduardo,1,Portugal,1,1,normal
2026-01-18 15:43:59.329182,192.168.1.44,bob,1,Canadá,3,1,normal
2026-01-18 15:45:59.329182,192.168.1.27,fernanda,1,EUA,3,1,normal
2026-01-18 15:46:59.329182,192.168.1.49,diana,1,Portugal,2,1,normal
2026-01-18 15:47:59.329182,192.168.1.52,eduardo,1,Canadá,3,1,normal
2026-01-18 15:48:59.329182,192.168.1.23,eduardo,1,Brasil,2,1,normal
2026-01-18 15:48:59.329182,192.168.1.58,diana,1,Canadá,2,1,normal
2026-01-18 15:49:59.329182,192.168.1.54,diana,1,Brasil,1,1,normal
2026-01-18 15:50:59.329182,192.168.1.88,alice,1,Canadá,3,1,normal
2026-01-18 15:50:59.329182,192.168.1.95,diana,1,EUA,1,1,normal
2026-01-18 15:51:59.329182,192.168.1.42,fernanda,1,Canadá,1,1,normal
2026-01-18 15:51:59.329182,192.168.1.51,fernanda,1,Canadá,1,1,normal
2026-01-18 15:51:59.329182,192.168.1.75,alice,1,EUA,2,1,normal
2026-01-18 15:55:59.329182,192.168.1.32,diana,1,EUA,3,1,normal
2026-01-18 15:57:59.329182,192.168.1.57,carlos,1,Brasil,3,1,normal
2026-01-18 15:58:59.329182,192.168.1.21,fernanda,1,Portugal,3,1,normal
2026-01-18 15:59:59.329182,192.168.1.40,carlos,1,Brasil,2,1,normal
2026-01-18 15:59:59.329182,192.168.1.86,eduardo,1,EUA,2,1,normal
2026-01-18 15:59:59.329182,192.168.1.80,carlos,1,EUA,2,1,normal
2026-01-18 16:01:59.329182,192.168.1.58,bob,1,EUA,2,1,normal
2026-01-18 16:02:59.329182,192.168.1.7,diana,1,Portugal,2,1,normal
2026-01-18 16:05:59.329182,192.168.1.7,carlos,1,Brasil,3,1,normal
2026-01-18 16:06:59.329182,192.168.1.67,eduardo,1,Portugal,3,1,normal
2026-01-18 16:10:59.329182,192.168.1.6,alice,1,EUA,2,1,normal
2026-01-18 16:11:59.329182,192.168.1.47,bob,1,Brasil,2,1,normal
2026-01-18 16:13:59.329182,192.168.1.42,eduardo,1,Brasil,3,1,normal
2026-01-18 16:14:59.329182,192.168.1.40,carlos,1,Portugal,1,1,normal
2026-01-18 16:16:59.329182,192.168.1.97,carlos,0,Portugal,2,1,normal
2026-01-18 16:21:59.329182,192.168.1.29,diana,1,EUA,3,1,normal
2026-01-18 16:24:59.329182,192.168.1.75,fernanda,1,Canadá,3,1,normal
2026-01-18 16:24:59.329182,192.168.1.70,diana,1,Portugal,1,1,normal
